STATE,County,FACILITY NAME,AVG. ESTIMATE RELEASE (lb)
SC,Greenville,GE (GREENVILLE) GAS TURBINES LLC,125
SC,Greenville,COLUMBIA FARMS GREENVILLE DIV,244.5
SC,Greenville,SAINT-GOBAIN ABRASIVES INC,69.07
SC,Greenville,NIPPON CARBIDE INDUSTRIES,2135.5
SC,Greenville,GE AVIATION (GREENVILLE),2.5
SC,Greenville,SPECIALTY BAR PRODS CO GREENVILLE PLANT,0
SC,Greenville,CYTEC CARBON FIBERS LLC,5927.87
SC,Greenville,COMPX NATIONAL (NATIONAL CABINET LOCK),1.26
SC,Greenville,ITW HARTNESS,0.93
SC,Greenville,KEMET ELECTRONICS CORP,882
SC,Greenville,DAYSTRONG RUBBER PRODUCTS LLC,46
SC,Greenville,TIARCO CHEMICAL,282.77
SC,Greenville,POSEIDON ADVANCED MATERIALS,6216.5
SC,Greenville,3M CO-GREENVILLE,8045
SC,Greenville,STUEKEN LLC,3341
SC,Greenville,SOLVAY SPECIALTY POLYMERS USA LLC,4513.94
SC,Greenville,NUTRA MANUFACTURING,37
SC,Greenville,HENKEL US OPERATIONS CORP,1.26
SC,Greenville,ADAMS AN OLDCASTLE CO - GREENVILLE SC,0
SC,Greenville,HOLLY OAK CHEMICAL INC,74.33
SC,Greenville,CAROTELL PAPER BOARD CORP,0
SC,Greenville,SAATI AMERICAS INC,125
SC,Greenville,HONEYWELL AEROSPACE GREER,0.74
SC,Greenville,MILLIKEN & CO  ENTERPRISE PLANT,0
SC,Greenville,PCC CHEMAX INC,0
SC,Greenville,BOSCH REXROTH,2144.75
SC,Greenville,SWEET STREET DESSERTS,1223.5
SC,Greenville,SOUTH ATLANTIC GALVANIZING,836.03
SC,Greenwood,COLGATE PALMOLIVE CO,9.5
SC,Greenwood,GREENWOOD FABRICATING & PLATING,0
SC,Greenwood,EDDY CAROLINA PRIDE LLC,5220
SC,Greenwood,FUJIFILM MANUFACTURING USA INC,1724.3
SC,Greenwood,RAINBOW SIGNS INC,0
SC,Greenwood,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,3250
SC,Greenwood,MEASUREMENT TECHNOLOGY GROUP INC D/B/A/RED SEAL MEASUREMENT,0
SC,Greenwood,EATON CORP - MAXWELL,20.25
SC,Greenwood,COOPER POWER SYSTEMS LLC,0
SC,Greenwood,CONCRETE SUPPLY CO  LLC - GREENWOOD,0
SC,Greenwood,TURBINE COMPONENT SERVICES GREENWOOD LLC,2.5
SC,Greenwood,EATON ELECTRICAL INC,0
MS,Grenada,RESOLUTE FP US INC - GRENADA MILL,3670.14
MS,Grenada,ADVANCED DISTRIBUTOR PRODUCTS LLC,0
MS,Grenada,US ARMY NATIONAL GUARD CAMP MCCAIN RANGES,0
MS,Grenada,TRULITE GLASS & ALUMINUM SOLUTIONS,5229.67
MS,Grenada,HANKINS LUMBER CO INC,15.3
MS,Grenada,MODINE MANUFACTURING CO,4845.13
MS,Grenada,MODINE GRENADA CIS,27.17
NC,Guilford,GREENSBORO PLANT,0
NC,Guilford,DDP SPECIALTY ELECTRONIC MATERIALS US9 LLC,2759.25
NC,Guilford,AMERICAN METAL TREATING INC,555.62
NC,Guilford,TE CONNECTIVITY - PEGG ROAD,0.16
NC,Guilford,O'NEAL MANUFACTURING SERVICES,247.6
NC,Guilford,ADAMS AN OLDCASTLE CO-COLFAX,0
NC,Guilford,NOVALENT LTD,127.5
NC,Guilford,PPG INDUSTRIES GREENSBORO POWDER,76.69
NC,Guilford,AXALTA COATING SYSTEMS USA LLC - HIGH POINT,301.4
NC,Guilford,CHEMOL CO INC,89.5
NC,Guilford,QORVO US INC,8102.5
NC,Guilford,SOUTHWIN LTD NORTH CAROLINA,4494.77
NC,Guilford,W&W-AFCO STEEL LLC,2.1
NC,Guilford,CONCEPT PLASTICS INC,1076
NC,Guilford,CONCRETE SUPPLY CO  LLC - STOKESDALE,0
NC,Guilford,ALBERDINGK BOLEY INC,1.57
NC,Guilford,SOLENIS LLC,3670.5
NC,Guilford,THE PROCTER & GAMBLE MANUFACTURING CO,1.84
NC,Guilford,ECOLAB INC KAY CHEMICAL CO,169.5
NC,Guilford,VERTELLUS GREENSBORO LLC,153.75
NC,Guilford,PIEDMONT CHEMICAL INDUSTRIES I LLC,669.48
NC,Guilford,UNIVAR SOLUTIONS USA INC,432.67
NC,Guilford,TRU-CAST INC,0
NC,Guilford,PROCTER & GAMBLE MANUFACTURING CO,125
NC,Guilford,KAO SPECIALTIES AMERICAS LLC,96.56
NC,Guilford,LANXESS CORP,879.99
NC,Guilford,OLYMPIC PRODUCTS LLC,125
NC,Guilford,ASSOCIATED ASPHALT GREENSBORO LLC,37.26
NC,Guilford,CENTRAL CAROLINA CONCRETE LLC   PLANT 2,0
NC,Guilford,FUTURE FOAM INC,6
NC,Guilford,ENGINEERED CONTROLS INTERNATIONAL,1.25
NC,Guilford,GLASS UNLIMITED,0.01
NC,Guilford,CLASSIC DYESTUFFS INC,0.54
NC,Guilford,TE CONNECTIVITY BURGESS ROAD,0.02
NC,Guilford,CENTRAL CAROLINA CONCRETE LLC   PLANT 1,0
NC,Guilford,CASCADE DIE CASTING/ATLANTIC,124.81
NC,Guilford,WESTERN ROTO ENGRAVERS INC,0
NC,Guilford,THOMAS BUILT BUSES INC,487.26
NC,Guilford,RESCO PRODUCTS INC GREENSBORO OPERATIONS,0.07
NC,Guilford,INNOSPEC ACTIVE CHEMICALS,131.3
NC,Guilford,ENNIS-FLINT INC - HIGH POINT FACILITY,129.67
NC,Guilford,SUIZA DAIRY GROUP LLC DBA LAND OF SUN DAIRIES LLC,0
NC,Guilford,GILBARCO INC,0.02
NC,Guilford,ADAMS AN OLDCASTLE CO-GREENSBORO,0
NC,Guilford,EVONIK CORP,7420
NC,Guilford,V & E COMPONENTS INC,3307
NC,Guilford,AKZONOBEL COATINGS INC,1007.15
NC,Guilford,MARSH FURNITURE CO,6895.34
NC,Guilford,SHERWIN-WILLIAMS CO,1188.63
NC,Guilford,ITG BRANDS,2641.23
NC,Guilford,INDUSTRIAL WOOD PRODUCTS,13.25
GA,Gwinnett,FERRO CORP,0
GA,Gwinnett,ARGOS LAWRENCEVILLE CONCRETE PLANT,0.1
GA,Gwinnett,SIENNA CORP,0
GA,Gwinnett,WIKA INSTRUMENT LP,0
GA,Gwinnett,GOODWIN CO,5
GA,Gwinnett,MTI BATHS,29415
GA,Gwinnett,SHERWIN-WILLIAMS CO,7
GA,Gwinnett,ANITOX CORP,11.5
GA,Gwinnett,ARROW ADHESIVES CO,0.5
GA,Gwinnett,SAFETY-KLEEN SYSTEMS NORCROSS (NGA),0
GA,Gwinnett,UNIVAR USA INC NORCROSS FACILI TY,53.5
GA,Gwinnett,PUBLIX SUPER MARKETS INC DACULA FACILITY,0
GA,Gwinnett,AGCO INC,6140
GA,Gwinnett,HUSSMANN CORP,4.5
GA,Gwinnett,OFS FITEL LLC,2245.67
GA,Gwinnett,DEXERIALS AMERICA  CORP,0
GA,Gwinnett,TOMCO EQUIPMENT CO,10.5
GA,Gwinnett,UNIVAR SOLUTIONS DORAVILLE ALCHEMY,76.25
GA,Gwinnett,NEW NGC INC D/B/A NATIONAL GYPSUM CO,5.05
GA,Gwinnett,HERAEUS QUARTZ NA LLC (HQNA) F/K/A HERAEUS TENEVO,377.5
GA,Gwinnett,PPG INDUSTRIES INC,4.29
GA,Gwinnett,ARGOS DORAVILLE CONCRETE PLANT,0.1
GA,Gwinnett,RICOH ELECTRONICS INC,31.59
GA,Gwinnett,NIDEC ELESYS AMERICA CORP,1
GA,Gwinnett,READY MIX USA LLC-LAWRENCEVILLE PLANT,0
GA,Gwinnett,PURAFIL,10.5
GA,Gwinnett,GEORGIA MASONRY SUPPLY LAWRENCEVILLE BLOCK,0.01
GA,Habersham,SALFORD BBI INC,9
GA,Habersham,ETHICON INC,4725
GA,Habersham,FIELDALE FARMS CORNELIA COMPLEX,3570
GA,Habersham,MORITO SCOVILL AMERICAS LLC DBA SCOVILL FASTENERS,23.26
AL,Hale,WESTERVELT CO (FORMERLY KNOWN AS GULF STATES PAPER,14156.32
NC,Halifax,PATCH RUBBER CO,4.5
NC,Halifax,ROSEMARY POWER STATION,0.02
NC,Halifax,WESTROCK KRAFT PAPER LLC,30369.11
GA,Hall,PPG ARCHITECTURAL FINISHES INC,6
GA,Hall,ARGOS GAINESVILLE CONCRETE PLANT,0.04
GA,Hall,ELRINGKLINGER USA INC,2201.25
GA,Hall,ABB MOTORS & MECHANICAL INC,13.1
GA,Hall,CARGILL GAINESVILLE,8250
GA,Hall,MAR-JAC POULTRY INC-GAINESVILLE PLANT,0
GA,Hall,PILGRIM'S PRIDE GAINESVILLE PROCESSING PLANT,336
GA,Hall,SKF USA INC,0
GA,Hall,ARGOS FRIENDSHIP CONCRETE PLANT,0.1
GA,Hall,KUBOTA MANUFACTURING OF AMERICA - GATEWAY,0
GA,Hall,KUBOTA MANUFACTURING OF AMERICA CORP,684.39
GA,Hall,WHITEHEAD DIE CASTING CO INC,209.25
GA,Hall,MAREL INC,7.17
GA,Hall,HARRIS PRODUCTS GROUP,2.55
GA,Hall,COTTRELL INC,150.25
GA,Hall,FIELDALE FARMS CORP MURRAYVILLE COMPLEX,0
GA,Hall,ZF ACTIVE SAFETY US INC,0
GA,Hall,HYDRO EXTRUDER LLC,1027.23
GA,Hall,MINCEY MARBLE MANUFACTURING INC,40397
GA,Hall,FIELDALE FARMS CORP FURTHER PROCESSING,7443
GA,Hall,READY MIX USA LLC - BUFORD PLANT,0
TN,Hamblen,JTEKT AUTOMOTIVE TENNESSEE MORRISTOWN,22.8
TN,Hamblen,MERITOR HEAVY VEHICLE SYSTEMS LLC,2.04
TN,Hamblen,TRELLEBORG COATED SYSTEMS US INC,7085.25
TN,Hamblen,COLORTECH INC,0
TN,Hamblen,PIONEER PLASTICS CORP,1811.67
TN,Hamblen,ORIGINAL FOOTWEAR,0.59
TN,Hamblen,KOCH FOODS OF MORRISTOWN LLC,0
TN,Hamblen,KOCH FOODS LLC OF MORRISTOWN DEBONING,0
TN,Hamblen,MAHLE ENGINE COMPONENTS USA INC,55.83
TN,Hamblen,COLGATE PALMOLIVE CO,0.75
TN,Hamblen,JEFFREY CHAIN LP (OPERATING AS RENOLD JEFFREY),0
TN,Hamblen,OTICS USA,0
TN,Hamblen,INDUSTRIAL CONNECTIONS & SOLUTIONS LLC,0.5
TN,Hamilton,NOURYON SURFACE CHEMISTRY LLC,15.75
TN,Hamilton,PLASTIC OMNIUM AUTO EXTERIORS LLC,397.33
TN,Hamilton,KOMATSU AMERICA CORP,652.67
TN,Hamilton,US TVA SEQUOYAH NUCLEAR PLANT,0.75
TN,Hamilton,PILGRIM'S PRIDE CORP CHATTANOOGA DEBONE/COOK FACILIT,0
TN,Hamilton,SEQUATCHIE CONCRETE SERVICE INC-39TH STREET,0.31
TN,Hamilton,CHATTEM INC PLANT 2,0.01
FL,Hamilton,PCS PHOSPHATE WHITE SPRINGS,9298.2
TN,Hamilton,HAWKER POWERSOURCE INC,26.28
TN,Hamilton,NIPPON SHOKUBAI AMERICA INDUSTRIES INC (FORMERLY NA INDUSTR,285
TN,Hamilton,CARLISLE POLYURETHANE SYSTEMS,0.32
TN,Hamilton,ROADTEC INC,52.85
TN,Hamilton,ASTEC INC,2265.92
TN,Hamilton,READY MIX USA LLC-CHATTANOOGA RIVER PLANT,0
TN,Hamilton,STEMCO MOTOR WHEEL,24.97
TN,Hamilton,KOCH FOODS OF CHATTANOOGA LLC,0
TN,Hamilton,FOLEY PRODUCTS CO - CHATTANOOGA,0.04
TN,Hamilton,PALADIN ATTACHMENTS,29.79
TN,Hamilton,ACCU-CAST INC,0
TN,Hamilton,MILLER INDUSTRIES TOWING EQUIPMENT INC,43.5
TN,Hamilton,SAINT-GOBAIN NORPRO,0.5
TN,Hamilton,ADVANCED TECHNICAL CERAMICS CO,994
TN,Hamilton,HEATEC INC,29.24
TN,Hamilton,PILGRIM'S PRIDE CORP CHATTANOOGA FRESH FACILITY,0
TN,Hamilton,BRENNTAG MID-SOUTH INC,253.13
TN,Hamilton,CHATTEM CHEMICALS INC,376.25
TN,Hamilton,SEQUATCHIE CONCRETE SERVICE INC-CROMWELL ROAD,0.35
TN,Hamilton,ALLIED METAL CO,400
TN,Hamilton,TPG PRESSURE - BAKEWELL,6.33
TN,Hamilton,MUELLER CO,321.11
TN,Hamilton,ERGON TERMINALING INC-CHATTANOOGA,53.5
TN,Hamilton,P & S READY MIX CONCRETE,0
TN,Hamilton,SIGNAL MOUNTAIN CEMENT CO DBA BUZZI UNICEM USA,715.32
TN,Hamilton,APPLIED THERMAL COATINGS INC,10
TN,Hamilton,LAMBERTI SYNTHESIS USA INC,14.59
TN,Hamilton,VOLKSWAGEN GROUP OF AMERICA CHATTANOOGA OPERATIONS LLC,3514.08
TN,Hamilton,DIXIE INDUSTRIES,0
TN,Hamilton,READY MIX USA LLC-CHATTANOOGA JERSEY PLANT,0
TN,Hamilton,BASF CORP,220.78
TN,Hamilton,WOODBRIDGE INOAC TECHNICAL PRODUCTS LLC,799.5
TN,Hamilton,INNOCOR FOAM TECHNOLOGIES-ACP INC,178
TN,Hamilton,WR GRACE CHATTANOOGA PLANT,67.21
TN,Hamilton,SOUTH ATLANTIC GALVANIZING,1648.73
TN,Hamilton,SOFIX  LLC,4482
TN,Hamilton,WESTROCK CHATTANOOGA TN MILL,0.15
SC,Hampton,ELLIOTT SAWMILLING CO INC,9149.34
SC,Hampton,FEDERAL CORRECTIONAL INSTITUTION ESTILL,0.11
SC,Hampton,VALMONT COMPOSITE STRUCTURES ESTILL,11403
MS,Hancock,SABIC INNOVATIVE PLASTICS US LLC,414.33
KY,Hancock,ALERIS ROLLED PRODUCTS INC,4746.1
MS,Hancock,DAK AMERICAS MISSISSIPPI INC,7015.51
KY,Hancock,DAL-TILE CORP LEWISPORT PLANT,7.25
KY,Hancock,SOUTHWIRE CO KENTUCKY PLANT,0.03
KY,Hancock,CENTURY ALUMINUM OF KENTUCKY,36606.25
MS,Hancock,CALGON CARBON CORPORATION - PEARL RIVER PLANT,204.75
KY,Hancock,DOMTAR PAPER CO LLC HAWESVILLE MILL,19197.24
MS,Hancock,POLYCHEMIE INC,626.58
KY,Hancock,PRECOAT METALS,491.59
MS,Hancock,US NAVY - NAVAL SPECIAL WARFARE SMALL ARMS RANGE,0
GA,Haralson,HEXPOL - TALLAPOOSA (PKA PREFERRED COMPOUNDING CORP),0
GA,Haralson,HONDA PRECISION PARTS OF GEORGIA LLC,5.81
FL,Hardee,IPS VANDOLAH POWER,79.85
FL,Hardee,OLDCASTLE LAWN & GARDEN APG,0
FL,Hardee,FLORIKAN ESA LLC,5.1
FL,Hardee,SECI MIDULLA GENERATING STATION,23397
TN,Hardeman,KILGORE FLARES CO LLC,25474.75
KY,Hardin,FLINT CPS INKS NA LLC,78.83
KY,Hardin,METALSA LIGHT VEHILCLE USA - ELIZABETHTOWN,375
KY,Hardin,AKEBONO - ELIZABETHTOWN PLANT,110.31
KY,Hardin,AGC AUTOMOTIVE AMERICAS,0
KY,Hardin,US ARMY GARRISON FORT KNOX,37.78
KY,Hardin,ALTEC INDUSTRIES INC,2.5
KY,Hardin,CYTECH PRODUCTS INC,15.09
KY,Hardin,MOUSER CUSTOM CABINETRY,4556
KY,Hardin,FORTERRA CONCRETE INDUSTRIES INC - ELIZABETHTOWN,0.02
TN,Hardin,PACKAGING CORP OF AMERICA COUNCE MILL,39773.56
KY,Hardin,DOW SILICONES CORP,7028.5
TN,Hardin,PRAXIS COS LLC,62133.75
NC,Harnett,WARREN OIL CO LLC - DUNN NC,1994.25
NC,Harnett,BRAINERD CHEMICAL CO LLC OF NORTH CAROLINA,85
NC,Harnett,NATIONAL FOAM INC,2.5
NC,Harnett,ADAMS AN OLDCASTLE CO-DUNN,0
GA,Harris,KOCH FOODS OF PINE MOUNTAIN VALLEY,135317.13
MS,Harrison,GULF SHIP LLC,3024
MS,Harrison,SEEMANN COMPOSITES LLC,403.5
KY,Harrison,3M CO - CYNTHIANA,3034.5
MS,Harrison,US NAVY WOOLMARKET SMALL ARMS RANGE,0
MS,Harrison,HARTSON-KENNEDY CABINET TOP CO INC,12073.88
MS,Harrison,SOPREMA INC,4.26
MS,Harrison,BAYOU CONCRETE LLC - GULFPORT,0.03
MS,Harrison,US DOD USAF CRTC GULFPORT,0
MS,Harrison,GULF STATES READY-MIX PLANT 10,0.04
KY,Harrison,CHROMASCAPE INC,326.73
MS,Harrison,CHEMOURS DELISLE PLANT,12921.44
MS,Harrison,CHANNEL CHEMICAL CORP,128.55
KY,Hart,KENTUCKY CHROME WORKS,127.5
GA,Hart,MONROE AUTO EQUIPMENT CO,2.75
KY,Hart,T MARZETTI CO,0
GA,Hart,PHARMA TECH INDUSTRIES,318.5
TN,Hawkins,ABB MOTORS & MECHANICAL INC,57.83
TN,Hawkins,US TVA JOHN SEVIER COMBINED CYCLE PLANT,6009
TN,Hawkins,US ARMY HOLSTON ARMY AMMUNITION PLANT,3326.55
TN,Hawkins,SAM DONG INC,225.87
TN,Hawkins,HOLLISTON HOLDINGS LLC,74001.5
TN,Hawkins,BHARAT FORGE PMT TECHNOLOGIE LLC,1.46
TN,Hawkins,HUTCHINSON SEALING SYSTEMS INC,831.01
TN,Hawkins,AGC-GREENLAND FLATGLASS PLANT,21.67
NC,Haywood,CONSOLIDATED METCO INC,7.3
TN,Haywood,TEKNOR APEX TENNESSEE CO (AKA HAYWOOD CO),342.07
TN,Haywood,THE PICTSWEET CO - BROWNSVILLE TN WAREHOUSE,2450
NC,Haywood,BLUE RIDGE PAPER PRODUCTS LLC,40953.97
TN,Haywood,DYNAMETAL TECHNOLOGIES,0
TN,Haywood,US TVA LAGOON CREEK COMBUSTION TURBINE PLANT,10500
NC,Haywood,SOUTHERN CONCRETE MATERIALS-WAYNESVILLE PLANT,0.05
GA,Heard,JAC PRODUCTS - FRANKLIN ALUMINUM,0
GA,Heard,WANSLEY STEAM ELECTRIC GENERATING PLANT,11105.27
GA,Heard,TENASKA GEORGIA PARTNERS LP,841.07
KY,Henderson,BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II,27508
NC,Henderson,CONTINENTAL AUTOMOTIVE SYSTEMS INC,0.18
NC,Henderson,SELEE CORP,697.25
NC,Henderson,HAYNES WIRE CO,0
NC,Henderson,COATS NA HENDERSONVILLE PLANT,755.68
NC,Henderson,CAROLINA READY MIX & BUILDERS SUPPLY LLC,0
KY,Henderson,CENTURY ALUMINUM SEBREE LLC,29225.85
NC,Henderson,BLUE RIDGE METALS CORP,2508.1
NC,Henderson,MMA MANUFACTURING,2.5
NC,Henderson,SOUTHERN CONCRETE MATERIALS-MILLS RIVER PLANT,0
NC,Henderson,GF LINAMAR,358.5
NC,Henderson,BORGWARNER THERMAL SYSTEMS INC,0
KY,Henderson,ACCURIDE CORP,0
TN,Henderson,NCI BUILDING SYSTEMS,10.02
TN,Henderson,LEROY-SOMER NA,37.33
KY,Henderson,INTERNATIONAL PAPER - HENDERSON MILL,0.23
KY,Henderson,AMG ALUMINUM NA LLC,56.14
KY,Henderson,AUDUBON METALS LLC,688.98
KY,Henderson,EASTERN ALLOYS OF KENTUCKY,18.02
NC,Henderson,CURRENT LIGHTING SOLUTIONS LLC,74.17
NC,Henderson,AGI SHOREWOOD GROUP (MULTI PACKAGAING SOLUTIONS),3024.5
NC,Henderson,SOUTHERN CONCRETE MATERIALS-FLETCHER PLANT,0.01
KY,Henderson,TYSON CHICKEN INC PROCESSING & RENDERING,3482
KY,Henderson,GIBBS DIE CASTING CORP,1711.4
KY,Henderson,TEKNOR COLOR COMPANY/TEKNOR PE RFORMANCE ELASTOMERS,3.38
KY,Henderson,BRENNTAG MID-SOUTH INC,928.63
KY,Henderson,HYDRO ALUMINUM METALS USA LLC,73.42
NC,Henderson,SOUTHERN CONCRETE MATERIALS-HENDERSONVILLE PLANT,0.11
NC,Henderson,WILSONART LLC,20488.17
KY,Henderson,SONOCO PRODUCTS,0
TN,Henderson,DEWAYNE'S QUALITY METAL COATINGS LLC,63.75
TN,Henderson,YOUNG TOUCHSTONE,2.5
NC,Henderson,MERITOR HEAVY VEHICLE SYSTEMS LLC,19.15
NC,Henderson,UPM RAFLATAC INC,11300
FL,Hendry,US SUGAR CORP-CLEWISTON SUGAR HOUSE,17813.7
FL,Hendry,CEMEX LABELLE,0
FL,Hendry,SOUTHERN GARDENS CITRUS PROCESSING CORP,8591.09
GA,Henry,ECOLAB INC,94.63
GA,Henry,ARGOS STOCKBRIDGE CONCRETE PLANT,0.01
GA,Henry,LUXOTTICA ATLANTA SERVICE CENTER,0
GA,Henry,KIK (GEORGIA) LLC,0.5
GA,Henry,BEHR PROCESS CORP ATLANTA,0.45
KY,Henry,STEEL TECHNOLOGIES LLC,0
TN,Henry,PML INC,3923.5
KY,Henry,ARVIN SANGO INC,13.74
KY,Henry,SAFETY-KLEEN SYSTEMS INC,159.69
GA,Henry,SIMMONS MANUFACTURING CO,0
KY,Henry,LIBERTAS COPPER LLC,38.24
GA,Henry,SOUTHERN STATES LLC,1.39
TN,Henry,REPUBLIC DOORS & FRAMES,8205.5
GA,Henry,READY MIX USA LLC - STOCKBRIDGE PLANT,0
TN,Henry,DANA SEALING PRODUCTS LLC,9703
GA,Henry,ATLAS ROOFING CORP,0.55
GA,Henry,TOPPAN INTERAMERICA INC,11265
AL,Henry,RED STAR YEAST LLC / LESAFFRE YEAST CORP,0
FL,Hernando,ICTC USA,0.08
FL,Hernando,CEMEX COBB RD,0
FL,Hernando,CEMEX CONSTR MATERIALS FL LLC,419.97
FL,Hernando,ARGOS BROOKSVILLE PLANT,0.06
FL,Hernando,SPARTON BROOKSVILLE LLC,0
NC,Hertford,PERDUE AGRIBUSINESS LLC-COFIELD NC,80370.5
NC,Hertford,NUCOR STEEL HERTFORD COUNTY,96.42
FL,Highlands,DOD  USAF  AVON PARK AIR FORCE RANGE,0
FL,Highlands,E-STONE USA CORP,11408.31
FL,Highlands,HEARTLAND METALS INC,0.83
FL,Highlands,TURF CARE SUPPLY CORP,12.77
FL,Highlands,ALPHA GENERAL SERVICES INC,20410.5
FL,Hillsborough,CITGO PETROLEUM CORP,119.13
FL,Hillsborough,CEMEX PLANT CITY 2,0
FL,Hillsborough,78TH STREET READY MIX PLANT,0.12
FL,Hillsborough,TAMPA STEEL ERECTING CO,93.39
FL,Hillsborough,SEPARATION TECHNOLOGIES LLC,0.44
FL,Hillsborough,CHEVRON PORT TAMPA TERMINAL,180.09
FL,Hillsborough,TITAN FLORIDA-PLANT CITY RMC PLANT,0.01
FL,Hillsborough,ASSOCIATED ASPHALT TAMPA LLC,5.59
FL,Hillsborough,MOTIVA PORT TAMPA TERMINAL,169
FL,Hillsborough,TITAN FLORIDA-TAMPA RMC PLANT,0.01
FL,Hillsborough,SYPRIS ELECTRONICS LLC,2.92
FL,Hillsborough,TITAN FLORIDA-ANDERSON ROAD RMC PLANT,0.01
FL,Hillsborough,SAPUTO DAIRY FOODS USA LLC,0
FL,Hillsborough,INTERNATIONAL SHIP REPAIR & MARINE SERVICES INC,2571.63
FL,Hillsborough,CEMEX 56TH ST,0
FL,Hillsborough,ARGOS 50TH STREET READY MIX PLANT,0.06
FL,Hillsborough,ARGOS LINEBAUGH READY MIX PLANT,0.19
FL,Hillsborough,BERTRAM YACHTS LLC,3400
FL,Hillsborough,AIRGAS USA LLC,134.25
FL,Hillsborough,BALL METAL BEVERAGE CONTAINER CORP,14666.67
FL,Hillsborough,CHEMICAL DYNAMICS INC,0
FL,Hillsborough,ARGOS CEMENT LLC,0.05
FL,Hillsborough,ODYSSEY MANUFACTURING,0
FL,Hillsborough,LV THOMPSON INC DBA TAMCO,1559.5
FL,Hillsborough,PREFERRED-RIVERVIEW RM,0
FL,Hillsborough,CHEMICAL FORMULATORS INC,2.5
FL,Hillsborough,TAMPA SHIP LLC,1122.98
FL,Hillsborough,TAMPA ELECTRIC CO BIG BEND POWER STATION,8333.24
FL,Hillsborough,CEMEX WATERS AVE,0
FL,Hillsborough,TAMPA BAY FISHERIES INC,1250
FL,Hillsborough,ADVANCED AIRFOIL COMPONENTS,0
FL,Hillsborough,CHROMALLOY CASTINGS,289.66
FL,Hillsborough,QG PRINTING II CORP,2662.5
FL,Hillsborough,BUILDING MATERIALS MANUFACTURING CORP,0.23
FL,Hillsborough,MOSAIC FERTILIZER LLC-PLANT CITY,15000
FL,Hillsborough,GULF MARINE REPAIR CORP,5499.27
FL,Hillsborough,TITAN FLORIDA-INDUSTRIAL LANE FACILITY,0.02
FL,Hillsborough,MARTIN OPERATING PTNR-TAMPA,40.3
FL,Hillsborough,CEMEX BIG BEND,0
FL,Hillsborough,LEADER TECH INC,7.44
FL,Hillsborough,TITAN FLORIDA-RUSKIN RMC PLANT,0.01
FL,Hillsborough,VALMONT - TAMPA GALVANIZING,12.81
FL,Hillsborough,ENVIROFOCUS TECHNOLOGIES,109.58
FL,Hillsborough,NEXEO SOLUTIONS LLC,154.81
FL,Hillsborough,MOSAIC FERTILIZER LLC-RIVERVIEW,40667.65
FL,Hillsborough,CEMEX 78TH ST,0
FL,Hillsborough,FLORIDA CHEMICAL SUPPLY INC,0
FL,Hillsborough,PREFERRED-TAMPA 57 RM,0.01
FL,Hillsborough,LESLIE CONTROLS,0
FL,Hillsborough,US ECOLOGY TAMPA INC,1.04
FL,Hillsborough,METTLER TOLEDO SAFELINE INC,0
FL,Hillsborough,CLARIOS LLC,14.99
FL,Hillsborough,U.S. DOD  USAF  MACDILL AFB,0.38
FL,Hillsborough,KIMBALL ELECTRONICS TAMPA,0.5
FL,Hillsborough,SAFETY-KLEEN SYSTEMS TAMPA (TAM),0
FL,Hillsborough,NEW NGC INC (DBA NATIONAL GYPSUM CO),3.08
FL,Hillsborough,JAMES HARDIE BUILDING PRODUCTS PLANT CITY,0
FL,Hillsborough,AXON CIRCUIT INC,0.1
FL,Hillsborough,PREFERRED-TAMPA 24TH RM,0.02
FL,Hillsborough,MPLX TERMINALS LLC - TAMPA FL TERMINAL,389.83
FL,Hillsborough,UFP TAMPA LLC,0
FL,Hillsborough,PREFERRED MATERIALS INC-TAMPA ASPHALT PLANT,0.25
FL,Hillsborough,CEMEX 34TH ST,0
FL,Hillsborough,COASTAL AN OLDCASTLE CO,0.02
MS,Hinds,DOUBLE G COATINGS CO LP,83.18
MS,Hinds,TRI STATE BRICK & TILE CO INC,17.19
MS,Hinds,PRECISION PACKAGING INC,0.01
MS,Hinds,JACKSON READY-MIX PLANT 4,0.02
MS,Hinds,PRECOAT METALS,2144.5
MS,Hinds,UNIFIED BRANDS/GROEN,3.5
MS,Hinds,DARLING INGREDIENTS INC,2428.83
MS,Hinds,MILWAUKEE ELECTRIC TOOL CORP,0
MS,Hinds,ARMSTRONG FLOORING INC,17.87
MS,Hinds,METAL COATERS,4889.14
MS,Hinds,APAC-MISSISSIPPI INC JACKSON ASPHALT PLANT,184.53
NC,Hoke,OLDCASTLE LAWN & GARDEN,0
KY,Hopkins,GE AVIATION,119.83
KY,Hopkins,AHLSTROM-MIUNKSJO FILTRATION LLC,132715.35
KY,Hopkins,JLOK CORP,4419
KY,Hopkins,ELECTRO CYCLE INC,0.03
SC,Horry,ARGOS READY MIX SURFSIDE CONCRETE PLANT,0.17
SC,Horry,CONCRETE SUPPLY CO - SOUTH MYRTLE BEACH,0
SC,Horry,AVX CORP MYRTLE BEACH,0.02
SC,Horry,METGLAS INC,0
SC,Horry,WOLVERINE BRASS INC,0
SC,Horry,CONBRACO INDUSTRIES INC,16
SC,Horry,ARGOS READY MIX N MYRTLE BEACH CONCRETE PLANT,0.05
SC,Horry,S&W CONWAY PLANT,0
